Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
EquitySuper PST Capital Stable,,,,,,,,,,,,,,,,,725023,821879.1667,885706.5833,972518.5833,1029591.333
Excelsior Managed Super - Division II,,,,,,,,,,,,,,,,,,,,,
Excelsior Managed Super - Division IV,,,,,,,,,,,,,,,,,,,,,
Excelsior Managed Super - Division V,,,,,,,,,,,,,,,,,,,,,
Farmers Trustees ADF Common Fund No 25,,,,,,,,,,,,,,,,,,,,,
Fidelity ADF-Capital Stable Fund,,,,,,,,,,,,,,,,,,,,,
Fidelity ADF-Managed Fund,,,,,,,,,,,,,,,,,,,,,
First Q Sup Schroders (W) Aust Eqty Pool,,,,,,,,,,,23636.18182,409998.4,1090832.167,1169998.75,1275713.143,993661,948970.9091,1660628.5,,,
First Quartile GIS Super - Cap Stable Op,16865840.73,18914999.67,,,,,,,,,,,,,,,,,,,
First Quest Sup 5Di MIS Income Portf A,,,,,,,,,,5142500,30613749.63,68081667,83151111,70790833.5,57856250,52753636.27,50189999.8,,,,
First Quest Sup AMP Balanced Growth A,,,,,,35714.14286,1237499.5,1989165.75,2604999.083,2789999,2421998.1,1670997.7,1384997.583,1187498.333,1009998.6,659987.8,459892,390597,,,
First Quest Sup AMP Global Tech Cl A,,,,,,,,419999,1180907.545,1286665.083,1054998.25,905453.1818,538332,384165.5833,307141.2857,177887.4,120505,96597.25,,,
First Quest Sup AMP Sus Fut Intl Share A,,,,,,,,,2726.909091,141666.3333,153331.75,170907.3636,122498.9167,114165.75,151427.1429,156393.8333,138682,129659.75,,,
First Quest Sup Aust Unity Prop Income,,,,,,,,179999.3,401665.9167,447499.4167,334165.75,181817.3636,39999.58333,29999.58333,19999.44444,15689.33333,12488,12248.25,,,
First Quest Sup AXA W Australian Income,,,,,,,,,,,,,,350000,,,,,,,
First Quest Sup Beac Au First PST F/Int,,,,,,,,,,,,,,140000,,,,,,,
First Quest Sup Beac Au First PST Sh Tm,,,,,,,,,,,,,,,,,,,,,
First Quest Sup Beac Aust First PST Med,,,,,,,,,,,,,,177602,,,,,,,
First Quest Sup BT Active Conserv PST,,,,,,,,,,,,,,,,,,,,,
First Quest Sup BT Australian Share Sup,,,,,,,6666.5,355832.4167,999165.9167,811666.1667,180908.4545,120999.5,135832.5833,152499.8333,154285.1429,154976,135211.1818,149093.6667,,,
First Quest Sup BT Specialist PST Aus Sh,,,,,226666,467499.5,799999,3620997.1,5045831,3124997.583,753331,642498.5,627498.75,671109.7778,894283.5714,1034386.2,1103996.667,4580173,,,
First Quest Sup BT W Core Global Share,,,,,,,,,280908.0909,657499.1667,342499.25,259090.2727,53332.5,15832.83333,17777.11111,11664.5,8084.25,7721.75,,,
First Quest Sup BT Wholesale Split Gr,,,,,,,323332.3333,1564166,3168332.417,2436665.833,153332.9167,118181.2727,69999.33333,53332.66667,46666,26658.33333,18095,18857.25,,,
First Quest Sup BT Wholesale TIME Pool,,,,,,,,,,,,,,9999,,,,,,,
First Quest Sup BT Ws Asian Share Pool,,,,,27499.75,274998.5,952498.5,3038998.2,4244164,3490831.083,510830.6667,398179.4545,278331.3333,256665.1667,257140.7143,199869.2,163324.625,171519.25,,,
First Quest Sup BT Ws Japanese Share,,,,,,,,,,777000000,,,,40000,,,,,,,
First Quest Sup CFS (W) Aust Bond Pool,,,,,,54285.42857,779999,1000831.333,1209165.167,1170831.75,1782497.833,1258179.909,1146664.75,1268331.5,1374284.143,1505691.4,1446192.875,1151905.25,,,
First Quest Sup CFS Geared Global Share,,,,,,,,,,,1999.8,116999.4,69166,94999.58333,121428.1429,91800.83333,91070.72727,114857.5,,,
First Quest Sup CFS W G'teed Mortgage,,,,,,,,1348999.4,2477499.167,1809165.417,1071665.75,277272.0909,124999.5,354999.4167,125554.8889,110276.1667,90688.375,53495,,,
First Quest Sup Chal'ger Btq Blend Au Eq,,,,,,,,,,,,,,,,,,,,,
First Quest Sup EQT W Small Companies,,,,,,,,,,,333332.4167,744544,680832.0833,630832.0833,592855.8571,293998.8,185399.375,179304.25,,,
First Quest Sup IMS Fixed Interest Pool,,,,,,,,,,,,,,69999,,,,,,,
First Quest Sup ING Emerging Companies,,,,,,,,,,,,,,,,,,,,,
First Quest Sup Invesco Protected Gr PST,,,,,,,,,,,,,,640000,,,,,,,
First Quest Sup Macq Lazard Global Eq,,,,,,,,,,,,,,,,,,,,,
First Quest Sup Macquarie Life Balanced,,,,,,,,,,,,,,1140000,,,,,,,
First Quest Sup Macquarie Life Fixed Int,,,,,235000,1412499.25,2287499.5,2084999.167,2100832.167,3031664.667,3124997.667,2557270.636,2120831.333,2032498.917,1947140.714,1717498.25,1521861.857,1282648.75,,,
First Quest Sup Merrill Lynch Mgd Income,,,,,589998,1507499,4062497.5,3620831.583,3539998.5,2779997.917,1591664.417,1333634,1182498.083,962498.25,1088569.286,695415,445993.5714,481227.75,,,
First Quest Sup National Australia Cash,,,,,,,,,,,,,,11285000,,,,,,,
First Quest Sup Perpetual Fid Europe,,,,,,,,,,,,,,,,,,,,,
First Quest Sup PPartners Sup Balanced,,,,,,,,,,,,,,,,,,,,,
First Quest Sup RCM Global Equities Pool,,,,,,,,,,42727.27273,514999.25,493635.5455,138332.9167,59166.33333,62221.55556,43394.33333,33100.5,33671,,,
First Quest Sup van Eyk Blueprint Int'l,,,,,,,,,,,,,3636,167272.2727,539998.5714,594514.3333,3825855.778,5619415,,,
First Quest Sup Vanguard Int F/I Ind Hdg,,,,,,,,,,36000,969998.5833,1354543.909,2712498.583,3271665.083,3354284.571,3691317.667,3798519.364,5575759.75,,,
First State - Pooled Fund,,,,,,,,,,,,,,,,,,,,,
First State Minder ADF - Balanced,5819999,35700000,,,,,,,,,,,,,,,,,,,
First State Minder ADF - Capital Growth,17680000,50600000,,,,,,,,,,,,,,,,,,,
First State Minder ADF - Capital Secure,552190000,512210000,460269999.5,381299166.8,294581666.8,192136000.2,,,,,,,,,,,,,,,
First State Minder ADF - Income Plus,23030000,35120000,,,,,,,,,,,,,,,,,,,
FirstQ Sup Aberdeen International F/I P,,,,,,,6666.5,389997.3,1629995.667,2927496.917,2944997.25,2066360.545,1691664.333,1561247.625,1359997.857,1241730.2,,,,,
FirstQ Sup Chal (W) MTM Div Growth Pool,,,,,,,,,,,,,,1535000,,,,,,,
FirstQ Sup Chal (W) MTM Intl Share Pool,,,,,,,,,,,,,,1950000.5,,,,,,,
FirstQ Sup Custom Choice (W) Int'l Share,,,,,,,,,,,,,,,,,,,,,
FirstQ Sup UBS Cash Plus Pool,,,,,,,,,,,,,,,,,,,,,
FIRSTSUPER Balanced,,,,,,,,,,,,,,,,1266509333,1302583822,1479010710,1479187355,1629440083,1725241873
FlexiPlan Aust Master Plan - FlexiRollov,,85260000.6,102666666.7,,,,,,,,,,,,,,,,,,
FOC Masterfund - Division 1,,47781666.5,43961666.92,39627999.8,44535833.33,50030000.33,,,,,,,,,,,,,,,
FOC Masterfund - Division 2,,47781666.5,43961666.92,39627999.8,44535833.33,50030000.33,,,,,,,,,,,,,,,
FOC Masterfund - Division 5,,47781666.5,43961666.92,39627999.8,44535833.33,50030000.33,,,,,,,,,,,,,,,
GEM ADF - Property Fund,31274099.18,18426666.5,15087500.25,,,,,,,,,,,,,,,,,,
GEM ADF- Income Fund,11653748.33,6909166.583,5512500,,,,,,,,,,,,,,,,,,
GEM ADF- Managed Fund,2611134.5,1894999.833,1315000,,,,,,,,,,,,,,,,,,
GEM Super Investment - Managed Fund,2611134.5,1894999.833,1315000,,,,,,,,,,,,,,,,,,
GIO - Approved Deposit Fund,,,,,,,,,,,,,,,,,,,,,
GIO - Cash Approved Deposit Fund,,,,,,,,,,,,,,,,,,,,,
GIO Business Super - Australian Fixed In,256908333.3,219934285.7,193987500,224399999.7,393601666.8,393939166.6,213214166.3,140765833.2,,,,,,,,,,,,,
GIO Business Super - Australian Property,190995000,189948571.9,219790000.3,235433333.3,348111666.5,378000000.1,223670833.3,163937500.1,,,,,,,,,,,,,
GIO Business Super - Australian Shares,366610000.2,476960000.3,509877500.3,588736666.3,801788333.2,838235000,408360000.2,317418333.4,,,,,,,,,,,,,
GIO Business Super - Balanced Growth,174613333.2,353911428.4,399474999.8,553350000.3,907059999.8,1010070000,1162626667,1300765000,,,,,,,,,,,,,
GIO Business Super - Capital Guaranteed,644630000.2,524039999.7,508892500.5,530280000,494818571.4,464522499.8,440537500.1,387803333.2,,,,,,,,,,,,,
GIO Business Super - Capital Stable,,,,,,102032500.1,127775833.5,109695000.2,,,,,,,,,,,,,
GIO Business Super - Corporate Fixed Int,135843333.2,133913333.5,114385000,139800000,,,,,,,,,,,,,,,,,
GIO Business Super - International Share,36146666.67,61311428.71,58985000.25,64615000.25,122935000.2,157458333.4,68335000,55666666.58,,,,,,,,,,,,,
GIO Business Super - Long Term Growth,,,,,,124941666.5,200406666.9,279750833.3,,,,,,,,,,,,,
GIO Lifetime Super - Aust Fixed Interest,256908333.3,219934285.7,193987500,224399999.7,393601666.8,393939166.6,213214166.3,140765833.2,,,,,,,,,,,,,
GIO Lifetime Super - Australian Property,190995000,189948571.9,219790000.3,235433333.3,348111666.5,378000000.1,223670833.3,163937500.1,,,,,,,,,,,,,
GIO Lifetime Super - Australian Shares,366610000.2,476960000.3,509877500.3,588736666.3,801788333.2,838235000,408360000.2,317418333.4,,,,,,,,,,,,,
GIO Lifetime Super - Balanced Growth,174613333.2,353911428.4,399474999.8,553350000.3,907059999.8,1010070000,1162626667,1300765000,,,,,,,,,,,,,
GIO Lifetime Super - Capital Guaranteed,644630000.2,524039999.7,508892500.5,530280000,494818571.4,464522499.8,440537500.1,387803333.2,,,,,,,,,,,,,
GIO Lifetime Super - Corporate Fixed Int,135843333.2,132298571.7,114385000,139800000,,,,,,,,,,,,,,,,,
GIO Lifetime Super - International Share,36146666.67,61311428.71,58985000.25,64615000.25,122935000.2,157458333.4,68335000,55666666.58,,,,,,,,,,,,,
GIO Personal Superannuation-F Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-G Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-I Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-L Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-M Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-O Units,,,,,,,,,,,,,,,,,,,,,
GIO Personal Superannuation-S Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover DA - Aust Fixed Interest,256908333.3,219934285.7,193987500,224399999.7,393601666.8,393939166.6,213214166.3,140765833.2,,,,,,,,,,,,,
GIO Rollover DA - Australian Property,190995000,189948571.9,219790000.3,235433333.3,348111666.5,378000000.1,223670833.3,163937500.1,,,,,,,,,,,,,
GIO Rollover DA - Australian Shares,366610000.2,476960000.3,509877500.3,588736666.3,801788333.2,838235000,408360000.2,317418333.4,,,,,,,,,,,,,
GIO Rollover DA - Balanced Growth,174613333.2,353911428.4,399474999.8,553350000.3,907059999.8,1010070000,1162626667,1300765000,,,,,,,,,,,,,
GIO Rollover DA - Capital Guaranteed,644630000.2,524039999.7,508892500.5,530280000,494818571.4,464522499.8,440537500.1,387803333.2,,,,,,,,,,,,,
GIO Rollover DA - Corporate Fix Interest,135843333.2,132298571.7,114385000,139800000,,,,,,,,,,,,,,,,,
GIO Rollover DA - International Shares,36146666.67,61311428.71,58985000.25,64615000.25,122935000.2,157458333.4,68335000,55666666.58,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-F Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-G Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-I Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-L Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-M Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-O Units,,,,,,,,,,,,,,,,,,,,,
GIO Rollover Deferred Annuity-S Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-F Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-G Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-I Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-L Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-M Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-O Units,,,,,,,,,,,,,,,,,,,,,
GIO Super Investment Plan-S Units,,,,,,,,,,,,,,,,,,,,,
GIO Wholesale - Super Australian Share,,,,,,,,,,,,,,,,,,,,,
Global ADF - Capital Growth Fund,,,,,,,,,,,,,,,,,,,,,
Global ADF - Capital Preservation Fund,,,,,,,,,,,,,,,,,,,,,
Global Mercator Master Sup - Division 2,,7879999.667,,,,,,,,,,,,,,,,,,,
Global Mercator Master Sup - Division 3,,7879999.667,,,,,,,,,,,,,,,,,,,
Global Mercator Master Sup - Division 4,,7879999.667,,,,,,,,,,,,,,,,,,,
Global Mercator Master Sup - Division 5,,,,,,,,,,,,,,,,,,,,,
GT Super Series - Bal Pers Retirement,1089999,4349999.75,5325000,5591666.583,5800000.5,,,,,,,,,,,,,,,,
GT Super Series - Balanced ADF,1089999,4349999.75,5325000,5591666.583,5800000.5,,,,,,,,,,,,,,,,
GT Super Series - International ADF,,4366666.667,102170833.3,116983333.2,5600001,,,,,,,,,,,,,,,,
Guardian Deferred Ann - Managed,212525494.3,177403476.3,187843718.8,301276666.4,353326666.6,322998999.8,212028999.6,1143090000,1304978334,1236406667,1098405000,1036627499,802819158.9,871142492.8,874808446.5,741578578.8,648321151.4,687516444.6,633663511.1,566148549.6,588164262.5
Guardian Deferred Ann-Cash,6139166.583,6117485,6101569.5,7086666.583,6709166.667,5444999.75,5922999.3,25458333.25,26449167.08,30374999.92,43109090.64,32112498.83,16693327.92,16774995.5,17118994.3,26822461.92,33922692.08,30395328.58,29279737.75,28684774.5,26252356
Guardian Deferred Ann-Equity,88789166.67,23480743.67,28931271.25,46578333.17,60749999.92,54536666.5,47952999.7,299099166.7,339897500.1,298855833.3,254570000,231537498.5,192129161.9,217701662,232672093.1,190546006.2,169050900.7,176046168.3,156231123.8,138107180.9,146176732.7
Guardian Deferred Ann-Fixed Interest,89231557,12985427.33,12307880,15537500,15080833.42,13813000,7894444.333,17904164.5,14574161,13284996.25,13146359.55,11989995.83,11211662.5,10726663.17,9893996.3,8814546.167,8535821.333,8797091.833,8876121.417,9019912.833,8201272.667
Guardian NGES Super - Managed P'folio,212525494.3,177403476.3,187843718.8,301276666.4,353326666.6,322998999.8,212028999.6,1143090000,1304978334,1236406667,1098405000,1036627499,802819158.9,871142492.8,874808446.5,741578578.8,648321151.4,687516444.6,633663511.1,566148549.6,588164262.5
Guardian NGES Super-Cash Portfolio,6139166.583,6117485,6101569.5,7086666.583,6709166.667,5444999.75,5922999.3,25458333.25,26449167.08,30374999.92,43109090.64,32112498.83,16693327.92,16774995.5,17118994.3,26822461.92,33922692.08,30395328.58,29279737.75,28684774.5,26252356
Guardian NGES Super-Equity Portfolio,88789166.67,23480743.67,28931271.25,46578333.17,60749999.92,54536666.5,47952999.7,299099166.7,339897500.1,298855833.3,254570000,231537498.5,192129161.9,217701662,232672093.1,190546006.2,169050900.7,176046168.3,156231123.8,138107180.9,146176732.7
Guardian NGES Super-Fixed Interest,89231557,12985427.33,12307880,15537500,15080833.42,13813000,7894444.333,17904164.5,14574161,13284996.25,13146359.55,11989995.83,11211662.5,10726663.17,9893996.3,8814546.167,8535821.333,8797091.833,8876121.417,9019912.833,8201272.667
Guardian Super Bond - Managed,212525494.3,177403476.3,187843718.8,301276666.4,353326666.6,322998999.8,212028999.6,1143090000,1304978334,1236406667,1098405000,1036627499,802819158.9,871142492.8,874808446.5,741578578.8,648321151.4,687516444.6,633663511.1,566148549.6,588164262.5
Guardian Super Bond-Cash,6139166.583,6117485,6101569.5,7086666.583,6709166.667,5444999.75,5922999.3,25458333.25,26449167.08,30374999.92,43109090.64,32112498.83,16693327.92,16774995.5,17118994.3,26822461.92,33922692.08,30395328.58,29279737.75,28684774.5,26252356
Guardian Super Bond-Equity,88789166.67,23480743.67,28931271.25,46578333.17,60749999.92,54536666.5,47952999.7,299099166.7,339897500.1,298855833.3,254570000,231537498.5,192129161.9,217701662,232672093.1,190546006.2,169050900.7,176046168.3,156231123.8,138107180.9,146176732.7
Guardian Super Bond-Fixed Interest,89231557,12985427.33,12307880,15537500,15080833.42,13813000,7894444.333,17904164.5,14574161,13284996.25,13146359.55,11989995.83,11211662.5,10726663.17,9893996.3,8814546.167,8535821.333,8797091.833,8876121.417,9019912.833,8201272.667
Hambros ADF - American Fund,,,,,,,,,,,,,,,,,,,,,
Hambros ADF - Australian Fund,,,,,,,,,,,,,,,,,,,,,
Hambros ADF - European Fund,,,,,,,,,,,,,,,,,,,,,
Hambros ADF - Japanese Fund,,,,,,,,,,,,,,,,,,,,,
Hambros ADF - United Kingdom Fund,,,,,,,,,,,,,,,,,,,,,
Hambros Super Trust-Europe Fund,,,,,,,,,,,,,,,,,,,,,
Hambros Super Trust-Japan - Asia Fund,,,,,,,,,,,,,,,,,,,,,
Hambros Super Trust-North American Fund,,,,,,,,,,,,,,,,,,,,,
Heine - Superannuation Fund,16056667,,,,,,,,,,,,,,,,,,,,
Heine Super - Capital Stable Option 1,,,,,,,20581250.13,19649999,,,,,,,,,,,,,
Heine Super - Cash Fund,,,,,,,393750.25,299999,,,,,,,,,,,,,
Heine Super - Property Securities,,,,,,,32753749.63,30080000,,,,,,,,,,,,,
Heine Super & RO Plan - Property,,,,,,,,,,,,,,,,,,,,,
Heine Super Plan - Mortgage,,,,,,,451877499.9,481180001,,,,,,,,,,,,,
Heritage Masterfund - Rollover Division,,,,,,,,,,,,,,,,,,,,,
HESTA Super Conservative Pool,,,,,,,,,,,,,59872726.55,80690832.67,104689999.3,161224999.5,203584999.6,220859999.5,288560832.8,406089999.5,534377222
HESTA Super Core Pool,,,,,,,,,3043205254,3448012941,4138832636,5588112380,6884545454,9004104999,11656476666,11398350000,11072352499,13489825833,15005553333,16200952500,19540901443
HESTA Super Shares Plus,,,,,,,,,,,,,254781817.4,315605832.9,415428332.9,451133332.7,402902499.3,418145832.3,465801666.3,492571666.2,578391222.3
HOSTPLUS Balanced,,,,,,,,,,1823316869,2124170041,2834342134,3709518349,4842605231,6209317622,6553637020,6266226568,7489837857,8367132840,9092340166,11035014449
HOSTPLUS Capital Stable,,,,,,,,,,3220900.5,,8665484.5,10849033.75,16132069.5,25994634.42,38713725.33,46841580,63571564.5,69739636.5,111101999.4,139351920.8
HOSTPLUS Shares Plus,,,,,,,,,,26659343.5,28339428.75,35370064.17,46913355.64,67125111.27,107312415.3,125698698.2,123034124,156459131.4,167185716,174727582.7,221446122.4
HSBC - Capital Growth ADF,123986000.2,138707499.9,232341666.6,435706666.6,514279166.7,521616666.4,548699999.8,,,,,,,,,,,,,,
HSBC - Capital Stable ADF,,,,58300000,,,,,,,,,,,,,,,,,
HSBC - Cash Plus ADF,,,,,,,,,,,,,,,,,,,,,
HSBC - Employee & Top-Up Fund,123986000.2,138707499.9,232341666.6,435706666.6,514279166.7,521616666.4,,,,,,,,,,,,,,,
HSBC - Self-Employed Fund,123986000.2,138707499.9,232341666.6,435706666.6,514279166.7,520236363.5,,,,,,,,,,,,,,,
HSBC FChoice PST - Active Australian Eq,,,,,,,,14650000.5,17880000.3,22033333.44,,,4268334,4413333.333,,,,,,,
HSBC FChoice PST - Asian Equity,,,,,,53172727.36,73933333.17,117958333.5,102900000.3,90233333.78,,,117485000.2,136349999.7,,,,,,,
HSBC FChoice PST - Aust Small Companies,,,,,,,,160449999.5,157922222.3,68344444.67,,,,,,,,,,,
HSBC FChoice PST - Cash Management Trust,4200001,1800000,3230000.1,3724166.667,3549999.917,3625000.083,3583333.25,3550000,2045714.571,,,,,,,,,,,,
HSBC FChoice PST - Diversified Growth,,,,,,,,,,,,,,,,,,,,,
HSBC FChoice PST - Imputation,,,,,,282100000,309766666.6,349149999.8,384329999.8,360288889.2,,,391595000,349960000,,,,,,,
HSBC FChoice PST - International Equity,,,,,,,84800001,172075000.1,493439999.4,400933333.3,,,3188333.5,3290000,,,,,,,
HSBC FChoice PST - Tax Exempt Aust Eq,,,,,,,,269366666.3,155655555.6,131677777.8,,,17925000,13459999.33,,,,,,,
HSBC FChoice PST - Tax Exempt Imputation,,,,,,282100000,309766666.6,349149999.8,384329999.8,360288889.2,,,391595000,349960000,,,,,,,
HSBC FChoice PST TE Active Australian Eq,,,,,,,,14650000.5,17880000.3,22033333.44,,,4268334,4413333.333,,,,,,,
Hunter Hall Ethical Super-Australian Eq,,,,,,,,,,44994165.5,110159999.4,174800908.5,167371817.5,112799166.1,121403332.6,92428158.7,77278250,92063481,89413137.67,71409318.17,52315053.92
Hunter Hall Ethical Super-Balanced Eq,,3399999.333,6428888.111,9877499.417,18751666.25,29529166,55995832.58,121842499.3,193120832.4,334936666,428854968.5,607279090.3,765326363.1,1035881666,1378671110,1193498853,1008206763,1133781956,1076523073,830400334.8,695820310.8
Hunter Hall Ethical Super-Int Equity,,,,,,,,,,20429166,46319165.58,94878181.18,190506363.1,341396666.2,538029999.3,490794912.2,352539287.6,322467109.2,264640039.8,178162104.5,133891438.5
