"Ind","Gender","age_range","Occ_code","Partner_status","Region","Lodgment_method","PHI_Ind","Sw_amt","Alow_ben_amt","ETP_txbl_amt","Grs_int_amt","Aust_govt_pnsn_allw_amt","Unfranked_Div_amt","Frk_Div_amt","Dividends_franking_cr_amt","Net_rent_amt","Gross_rent_amt","Other_rent_ded_amt","Rent_int_ded_amt","Rent_cap_wks_amt","Net_farm_management_amt","Net_PP_BI_amt","Net_NPP_BI_amt","Total_PP_BI_amt","Total_NPP_BI_amt","Total_PP_BE_amt","Total_NPP_BE_amt","Net_CG_amt","Tot_CY_CG_amt","Net_PT_PP_dsn","Net_PT_NPP_dsn","Taxed_othr_pnsn_amt","Untaxed_othr_pnsn_amt","Other_foreign_inc_amt","Other_inc_amt","Tot_inc_amt","WRE_car_amt","WRE_trvl_amt","WRE_uniform_amt","WRE_self_amt","WRE_other_amt","Div_Ded_amt","Intrst_Ded_amt","Gift_amt","Non_emp_spr_amt","Cost_tax_affairs_amt","Other_Ded_amt","Tot_ded_amt","PP_loss_claimed","NPP_loss_claimed","Rep_frng_ben_amt","Med_Exp_TO_amt","Asbl_forgn_source_incm_amt","Spouse_adjusted_taxable_inc","Net_fincl_invstmt_lss_amt","Rptbl_Empr_spr_cont_amt","Cr_PAYG_ITI_amt","TFN_amts_wheld_gr_intst_amt","TFN_amts_wheld_divs_amt","Hrs_to_prepare_BPI_cnt","Taxable_Income","Help_debt"
3299,"0",2,3,"1",2,"A","0",45192,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49263,0,0,55,0,864,0,0,9,0,0,0,924,0,0,0,0,0,24655,0,0,0,0,0,0,48711,0
230428,"1",1,2,"1",28,"A","1",27381,16234,0,0,0,0,317,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27584,3337,0,0,0,0,0,0,0,0,0,0,3514,0,0,0,0,0,47610,0,0,0,0,0,0,23379,0
138994,"0",11,6,"0",30,"S","0",3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-761,0,0,0,0,0,0,0,1312,0,0,0,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131880,"0",9,3,"0",9,"A","1",71972,9000,0,0,0,0,24,10,-50017,8217,5726,22922,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,39734,3465,0,318,3517,956,0,0,0,0,203,0,13134,0,0,0,0,0,0,0,0,0,0,0,0,28850,0
70663,"0",8,1,"1",1,"A","1",148245,0,0,0,0,0,1075,462,13274,41153,12863,20184,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197810,1551,0,0,0,1918,0,0,317,0,0,2535,8974,0,0,0,465,0,21472,0,0,3899,0,0,0,191922,0
25813,"1",5,0,"0",16,"A","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206160,"1",3,0,"0",30,"S","0",0,860,0,0,0,0,0,0,10355,35849,15506,0,0,0,0,0,0,0,0,0,0,3394,0,21333,0,0,0,0,26822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26766,0
212493,"1",5,4,"0",18,"S","0",21974,8,0,89,0,0,0,0,0,3454,6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21989,0,0,0,0,133,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,22507,0
111701,"1",10,3,"0",1,"A","0",40119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-746,0,0,0,0,0,0,0,0,0,0,0,0,40104,0,0,301,0,317,0,0,21,0,122,0,700,0,0,0,0,0,0,0,0,0,0,0,0,39287,25410
152555,"0",8,2,"0",1,"A","1",144060,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146589,2384,0,0,0,325,0,0,0,0,92,0,3208,0,0,0,0,0,0,0,0,0,141,0,0,145379,0
148340,"1",9,9,"0",1,"S","0",60060,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59443,801,0,325,0,619,0,0,0,0,93,0,2288,0,0,0,0,0,0,0,0,0,15,0,0,57001,0
73397,"1",7,0,"1",23,"S","1",0,0,0,0,0,0,964,411,456,3115,2731,1176,0,0,0,0,0,0,0,0,0,0,0,15112,0,0,0,0,21506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222910,0,0,0,0,0,0,19760,0
101730,"1",5,5,"1",26,"S","1",50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50937,0,0,216,0,550,0,0,53,0,0,0,807,0,0,0,0,0,44744,0,15825,7384,0,0,0,49933,0
172233,"1",9,9,"0",1,"A","0",7405,0,0,24,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14126,0,0,262,0,0,0,161,0,0,135,35,383,0,0,0,0,0,0,0,0,0,0,0,0,13589,0
31240,"0",6,0,"1",2,"A","1",0,0,0,0,0,0,78,33,0,0,0,0,0,0,0,0,0,1,0,0,9569,14360,0,0,0,0,0,0,37392,0,0,0,0,0,0,0,0,0,121,0,119,0,0,0,0,0,36144,0,0,0,0,0,0,37368,0
40510,"1",4,2,"0",28,"S","0",65701,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37416,0,27355,104655,248,0,0,5288,713,0,0,0,0,0,0,4281,0,0,0,0,23110,0,0,0,0,0,0,0,99078,0
203110,"0",0,0,"1",28,"A","1",0,0,0,22389,0,0,9090,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,14572,0,0,0,16931,50429,0,0,0,0,0,0,0,441,0,238,0,753,0,0,0,0,0,61437,0,0,0,0,0,0,49860,0
104515,"0",5,2,"1",23,"A","0",54291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,53399,0,0,0,0,3823,0,0,0,0,173,0,4399,0,0,0,0,0,34311,0,0,0,0,0,0,49212,0
233996,"0",6,5,"0",27,"A","1",100057,0,0,69,0,64,2594,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103671,0,0,0,0,0,0,0,0,0,137,0,153,0,0,0,0,0,35378,0,0,0,0,0,0,103287,0
156636,"0",2,0,"0",9,"A","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,0,0,0,0,7568,0,0,0,0,0,0,0,0,0,422,0,273,0,0,0,0,0,0,0,0,0,0,0,0,8529,0
100345,"0",4,3,"1",23,"A","1",58567,3661,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61401,1693,0,130,851,1345,0,0,1080,0,0,0,3281,0,0,0,0,0,138031,0,5452,0,0,0,0,59331,0
162400,"0",9,6,"0",23,"A","1",103317,0,0,0,3632,0,0,0,-18919,16056,14680,9280,974,0,0,0,0,0,0,0,0,1727,0,0,0,0,0,0,92852,1227,0,0,428,2781,0,0,0,0,898,0,5774,0,0,0,0,0,0,0,0,0,0,0,0,86458,0
206749,"1",6,5,"0",23,"A","1",87939,0,0,1881,0,0,0,0,-2919,7210,2029,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88530,0,4339,158,0,1071,0,0,109,0,0,0,5446,0,0,0,0,0,0,0,0,0,0,0,0,85052,0
242630,"0",10,8,"1",9,"S","0",54931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22592,0,0,0,0,0,58459,4009,2074,0,0,2046,0,0,11,0,0,0,12403,0,0,0,0,0,21400,0,0,0,0,0,0,39664,0
64946,"0",7,7,"1",9,"A","1",57499,0,0,1189,0,0,0,0,-21940,11176,13122,19272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41098,0,36,230,0,123,0,0,584,0,0,0,1305,115,0,0,1534,0,30763,0,0,0,0,0,0,39811,0
193733,"0",2,7,"1",10,"A","0",29353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,30262,0,0,159,0,283,0,0,0,0,0,0,582,0,0,0,0,0,11583,0,0,0,0,0,0,29516,0
86125,"1",0,0,"0",10,"A","1",0,0,0,0,8245,0,0,0,0,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,0
53139,"0",6,3,"1",28,"S","1",74793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74983,2480,0,357,0,851,0,0,18,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,71630,0
55235,"1",7,1,"1",9,"A","1",27653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28245,0,0,666,0,51,0,0,0,0,177,0,800,0,0,0,0,0,112354,0,0,0,0,0,0,27470,0
11888,"1",0,0,"0",2,"A","1",0,0,0,1,15314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29877,31218,0,0,0,0,0,0,0,172,0,271,0,710,0,0,0,0,0,0,0,0,0,0,0,0,29638,0
35209,"1",6,1,"1",23,"S","1",58493,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60081,0,0,160,0,1464,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,60030,0
126054,"1",8,2,"1",24,"S","0",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13684,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,19521,0,0,0,0,0,0,13762,0
14872,"0",3,2,"0",3,"S","1",94816,0,0,74,0,0,279,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2677,0,0,0,0,0,0,94584,0,0,48,0,0,0,0,153,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,93710,0
21652,"1",3,5,"1",28,"A","1",9349,2049,0,891,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,0,0,0,636,0,0,0,65,0,100,0,766,0,0,0,0,0,177131,0,0,0,0,16,0,6243,0
144563,"0",9,2,"0",28,"A","0",37903,0,0,56,0,0,0,0,0,0,0,0,0,0,0,20888,0,32091,0,3944,0,0,0,0,0,0,0,0,46520,0,0,162,0,93,0,0,0,0,172,0,436,0,0,0,0,0,0,0,0,0,10,0,0,45699,0
98598,"1",2,1,"1",23,"A","0",306,0,0,0,0,0,336,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0
156946,"1",8,5,"0",23,"A","1",32207,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35089,0,0,0,0,464,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,35405,0
160265,"0",8,8,"0",5,"A","0",12193,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6496,14299,1668,0,0,0,712,0,0,0,0,367,74,2648,0,0,0,0,0,0,0,0,17786,0,0,0,8749,6466
172638,"1",8,2,"1",23,"A","0",45876,0,0,4995,0,0,0,0,-4244,6069,2369,5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46376,0,0,299,0,540,0,0,0,0,141,0,1038,0,0,0,0,0,96910,0,0,0,0,0,0,45765,8623
141412,"0",8,3,"0",34,"S","1",74555,210,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74769,0,0,0,0,0,0,0,54,0,0,0,95,18328,0,0,0,0,0,0,0,225,0,0,0,73907,19218
186901,"0",0,0,"0",9,"A","1",0,0,0,189135,0,134,6750,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,190363,0,0,0,0,0,0,73515,399,45000,0,1230,101102,0,0,0,0,0,0,0,0,12399,0,0,0,148731,0
190132,"0",2,5,"1",16,"A","0",11250,0,0,4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,12565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10122,0,0,0,0,0,0,12556,0
78036,"0",6,3,"1",5,"S","1",117153,1003,0,1776,0,0,457,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119148,20694,0,0,0,5001,0,0,0,0,0,0,27307,0,0,0,46,0,36894,0,0,0,0,0,0,90988,0
252621,"0",10,0,"0",23,"A","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0
87942,"1",1,0,"1",1,"A","1",0,0,0,2529,1890,0,896,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,0,0,0,0,0,0,146,0
210979,"0",5,0,"1",22,"A","1",0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11394,26210,0,125365,0,0,0,0,112204,0,0,0,0,0,0,0,130,0,134,1367,1338,0,0,0,0,0,48306,0,0,0,574,0,0,110238,0
70421,"0",5,2,"0",23,"A","1",37765,0,0,1,5777,0,0,0,0,0,0,0,0,0,0,-1045,0,0,0,0,0,0,0,0,0,0,0,39,47516,0,0,0,354,317,0,0,0,0,390,883,3233,0,0,0,313,0,0,0,0,0,0,0,0,45207,0
127291,"0",8,0,"1",1,"A","0",0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,14126,0,7582,0,1990,0,0,0,0,0,0,0,0,13787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20812,0,0,0,0,0,0,14448,0
213247,"1",4,8,"0",9,"A","1",95519,0,0,0,0,0,3598,1512,0,0,0,215,0,0,0,0,0,0,0,0,2805,3121,0,1684,0,0,30,0,129057,1939,0,0,0,1201,2929,0,52,0,136,0,8141,0,0,0,109,30,0,2755,0,0,0,0,0,123677,0
39053,"0",5,2,"1",30,"A","0",75021,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75117,0,0,137,0,0,0,0,183,0,113,0,619,0,0,0,0,0,37872,0,0,0,0,0,0,73004,19961
94636,"1",4,5,"1",1,"A","1",0,58565,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149745,0,0,0,0,176526,7183,0,0,0,688,0,0,53,0,258,0,8812,0,0,0,0,21,59119,0,56160,7696,0,0,0,171741,0
195527,"1",4,4,"1",23,"A","1",8221,412,0,0,0,0,13801,5936,-15584,30383,13857,30265,2945,0,0,0,0,0,0,0,0,0,0,75220,0,0,0,0,85713,0,0,0,0,0,0,0,202,0,720,0,308,0,0,0,2955,0,39986,0,56160,9066,0,0,0,84794,0
25379,"0",5,0,"1",28,"A","1",0,0,0,7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139119,0,0,0,0,150808,0,0,0,0,0,0,0,0,0,269,0,727,0,0,0,0,0,0,0,0,7056,0,0,0,148361,0
76601,"1",8,0,"1",23,"A","0",0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,0,0,0,0,0,0,392,0,98,0,486,0,0,0,0,0,41661,0,0,0,0,0,0,1377,0
104254,"0",5,7,"0",23,"A","1",58497,18235,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93674,2372,0,0,0,1700,0,0,91,0,0,0,5379,0,0,0,0,0,0,0,0,0,0,0,0,87444,0
124308,"0",8,8,"0",27,"S","1",37511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36891,0,0,269,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,33808,0
75339,"0",7,7,"0",26,"A","1",50188,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51037,789,1974,658,0,5335,0,0,5,0,114,0,7728,0,0,0,0,0,0,0,0,0,0,0,0,43770,0
201835,"1",3,4,"1",4,"A","1",21142,0,0,177,0,870,400,171,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,57157,0,0,373,0,153,0,0,47,0,123,0,591,0,0,0,0,0,13848,0,0,0,0,0,0,56474,0
93490,"1",3,3,"1",23,"A","1",18267,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,17092,0,0,350,0,0,0,0,0,0,0,0,378,0,0,0,0,38,77878,0,0,0,0,0,0,16993,0
4302,"0",2,2,"1",5,"A","0",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13613,3412,0,0,0,0,0,0,0,0,0,0,3393,0,0,0,0,0,11289,0,0,0,0,0,0,7025,0
78907,"1",4,4,"0",10,"A","1",31058,0,0,9638,0,0,938,405,-2256,15468,0,13218,0,0,0,0,0,0,0,0,0,0,0,21045,0,0,0,0,47662,1731,0,0,0,0,0,0,0,0,118,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,46465,0
12816,"1",3,5,"1",1,"A","0",16673,0,0,13961,0,0,3038,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43154,0,0,0,0,272,0,0,0,0,155,0,415,0,0,0,0,0,27045,0,17252,0,0,0,0,42726,0
61750,"1",1,0,"1",1,"S","1",0,0,18837,13746,14166,0,27447,11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45770,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13028,0,0,0,0,0,0,45624,0
197715,"0",0,0,"0",26,"S","0",0,0,0,0,0,177,2042,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9317,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93256,"1",2,2,"0",5,"A","1",3105,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92100,0,0,0,2156,138107,0,0,0,0,0,0,0,948,8734,0,0,7128,0,0,0,0,0,0,0,0,0,0,0,0,137172,0
226288,"1",9,1,"1",1,"A","1",56894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56085,0,0,0,0,272,0,0,0,0,118,0,492,0,0,0,0,0,151006,0,0,0,0,0,0,55589,0
87622,"0",5,1,"0",1,"A","0",12569,5358,0,1183,0,0,0,0,16947,31076,8932,12048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27428,0,3330,0,0,0,0,62,0,0,455,0,6258,0,0,0,0,0,0,0,0,0,0,0,0,23823,0
105766,"0",4,1,"1",23,"S","0",51093,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5135,52091,698,121,0,0,532,0,0,22,0,0,0,1624,0,0,0,0,0,43133,0,0,0,0,3,0,50820,0
126753,"1",8,5,"0",28,"S","0",42443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,48861,411,0,160,1405,0,0,0,0,0,305,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,47091,0
252404,"1",10,5,"0",4,"A","0",33743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36221,0,0,0,0,180,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,34595,30596
202067,"0",2,2,"1",12,"A","1",77445,0,0,325,0,0,166,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78616,0,0,162,0,502,0,0,0,0,174,0,915,0,0,0,0,0,109107,0,0,0,0,0,0,76495,0
222648,"1",6,2,"1",1,"A","0",31438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31158,0,0,0,0,0,0,0,54,0,0,0,42,0,0,0,0,0,36686,0,0,0,0,0,0,31080,0
46036,"1",6,2,"1",30,"A","0",1482,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6110,8617,0,0,0,0,1227,0,0,0,0,103,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,5517,0
93407,"0",2,8,"1",23,"S","1",107815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110322,918,2929,0,0,0,0,0,0,0,628,0,2968,0,0,0,0,0,41102,0,0,0,0,0,0,108964,0
83967,"0",3,3,"1",1,"A","0",68705,0,0,12336,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66025,396,0,0,0,1794,0,0,23,0,0,0,2048,0,0,0,0,0,0,0,29022,0,0,0,0,63702,0
209511,"0",3,7,"1",30,"A","1",115955,0,0,7383,0,0,123,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,131649,1326,0,297,0,417,0,0,1229,0,0,0,2169,0,0,6526,0,0,85119,0,8461,0,0,0,0,128745,0
212197,"1",2,7,"0",21,"A","0",56804,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,54883,0,0,162,0,208,0,0,0,0,0,0,432,0,0,0,0,0,0,0,4622,0,0,0,0,52070,0
79832,"1",3,4,"1",0,"A","0",13074,0,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9024,1347,0,0,0,407,0,0,0,0,0,0,2018,0,0,0,0,0,27840,0,0,0,0,0,0,9480,0
190067,"1",5,5,"1",14,"A","1",54378,0,0,0,0,67,2050,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,57694,0,0,0,0,1206,0,0,0,0,318,0,1651,0,0,0,0,170,238724,0,0,0,0,0,0,56689,0
75565,"0",7,0,"1",23,"A","1",0,544,0,35,0,0,0,0,14701,50476,16488,37359,9103,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,325,28907,0,0,0,0,0,0,6833,0
215284,"0",9,2,"0",1,"S","0",53466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55492,2402,0,218,0,59,0,0,33,0,0,0,2825,0,0,0,0,0,0,0,0,0,0,0,0,52230,0
56066,"1",7,4,"0",23,"A","1",44288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42404,0,0,136,0,172,0,0,45,0,70,0,474,0,0,0,0,0,0,0,0,0,0,0,0,41786,0
145965,"0",8,2,"0",2,"A","0",43879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,42868,0,0,0,0,237,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,42710,0
44875,"1",6,4,"1",5,"S","1",97402,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96235,0,0,0,0,0,0,0,845,0,0,0,814,0,0,0,0,0,41610,0,0,0,0,0,0,95661,0
13622,"1",4,2,"0",1,"S","1",74565,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75237,0,0,112,0,598,0,0,1128,0,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,73096,0
230040,"0",10,8,"0",13,"A","0",4691,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,25945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25184,0
49057,"1",5,2,"1",9,"A","0",59952,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464,0,0,0,0,0,57722,698,0,321,0,625,0,0,21,0,176,0,1899,0,0,0,0,0,58027,0,0,0,0,0,0,55054,0
82903,"1",0,0,"0",9,"A","0",0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0
141846,"0",9,3,"1",0,"A","0",95542,422,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96118,0,0,453,0,4513,0,6,0,0,146,0,5565,0,0,0,0,0,52286,0,0,0,0,0,0,87922,0
52615,"1",7,5,"0",28,"A","1",68249,0,0,0,0,341,208,111,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72977,3348,0,134,0,618,0,0,0,0,330,0,4158,0,0,0,0,0,0,0,0,0,0,0,0,66954,0
200213,"1",5,5,"1",23,"A","1",52923,0,0,22,0,0,0,0,-40131,42288,24887,48255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,24601,0,0,0,0,474,0,0,0,1511,264,0,1072,0,0,0,0,45,45938,0,0,0,0,0,0,23965,0
186146,"1",3,4,"0",10,"A","0",49660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49546,0,0,0,0,132,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,49239,0
219269,"1",5,2,"1",28,"S","1",8698,0,0,2269,0,525,463,198,0,0,0,0,0,0,0,0,0,0,36253,0,0,0,0,0,0,0,0,0,15922,0,0,0,0,72,0,0,0,0,0,0,155,0,0,0,0,1,0,0,0,0,0,0,0,15781,0
246640,"1",8,5,"0",23,"S","1",32207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34199,502,0,141,0,60,0,0,199,0,122,0,828,0,0,0,0,0,0,0,0,0,0,0,0,32953,30360
191531,"0",5,7,"0",14,"A","0",15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014,0,9191,0,0,271,0,12,0,0,0,0,0,0,299,0,0,0,0,3155,0,0,0,0,0,0,0,9206,0
7115,"0",3,7,"1",4,"S","0",59367,184,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010,103772,0,0,0,0,657,0,0,0,4113,0,0,731,0,0,0,0,0,76230,0,1312,0,0,0,0,103065,0
153323,"1",8,2,"1",31,"A","1",11944,0,0,0,0,0,0,0,0,17285,4668,14640,0,0,0,-4902,0,2411,0,6768,0,0,0,3100,0,0,0,0,9462,0,0,142,0,0,0,0,136,0,116,0,403,0,0,0,2258,0,93556,0,0,0,0,0,0,9002,0
