date,invoiceNr,posid,customerName,customerAdr,customerEmail,productid,qty,subtotal,discount,tax,total,checkouttype,checkoutstatus
Wed Oct 01 07:21:11 AEST 2014,201410010106307.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Oct 01 07:16:22 AEST 2014,201410010106306.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Oct 01 07:04:37 AEST 2014,201410010106305.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Oct 01 07:04:37 AEST 2014,201410010106305.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Oct 01 07:04:37 AEST 2014,201410010106305.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Oct 01 07:04:37 AEST 2014,201410010106305.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Oct 01 07:04:37 AEST 2014,201410010106305.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 15:21:51 AEST 2014,201409300106304.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 15:06:47 AEST 2014,201409300106303.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 15:06:47 AEST 2014,201409300106303.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 15:06:47 AEST 2014,201409300106303.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 15:02:34 AEST 2014,201409300106302.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 14:46:48 AEST 2014,201409300106301.00,1.00,,,,11.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 14:46:48 AEST 2014,201409300106301.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 14:46:48 AEST 2014,201409300106301.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 14:46:48 AEST 2014,201409300106301.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 14:44:00 AEST 2014,201409300106300.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 14:01:22 AEST 2014,201409300106299.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 14:00:31 AEST 2014,201409300106298.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 13:58:35 AEST 2014,201409300106297.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 13:58:35 AEST 2014,201409300106297.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 13:58:35 AEST 2014,201409300106297.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 13:57:31 AEST 2014,201409300106296.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 13:47:17 AEST 2014,201409300106295.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 13:40:28 AEST 2014,201409300106294.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 13:36:34 AEST 2014,201409300106293.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 13:36:34 AEST 2014,201409300106293.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 13:33:27 AEST 2014,201409300106292.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 13:27:55 AEST 2014,201409300106291.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 13:19:14 AEST 2014,201409300106290.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 13:19:14 AEST 2014,201409300106290.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 13:08:17 AEST 2014,201409300106289.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 13:08:17 AEST 2014,201409300106289.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 13:08:17 AEST 2014,201409300106289.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 12:56:28 AEST 2014,201409300106288.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Tue Sep 30 12:56:28 AEST 2014,201409300106288.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 12:51:11 AEST 2014,201409300106287.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 12:51:11 AEST 2014,201409300106287.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 12:46:44 AEST 2014,201409300106286.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 12:45:37 AEST 2014,201409300106285.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 12:39:45 AEST 2014,201409300106284.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 12:27:17 AEST 2014,201409300106283.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 12:19:38 AEST 2014,201409300106282.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Tue Sep 30 12:19:38 AEST 2014,201409300106282.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 12:19:38 AEST 2014,201409300106282.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 12:19:38 AEST 2014,201409300106282.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 12:11:09 AEST 2014,201409300106281.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 11:50:44 AEST 2014,201409300106280.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 11:34:38 AEST 2014,201409300106279.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 11:34:38 AEST 2014,201409300106279.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 11:21:32 AEST 2014,201409300106278.00,1.00,,,,10.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 11:19:43 AEST 2014,201409300106277.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 11:19:43 AEST 2014,201409300106277.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 11:16:36 AEST 2014,201409300106276.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 11:14:32 AEST 2014,201409300106275.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 11:14:32 AEST 2014,201409300106275.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 11:14:32 AEST 2014,201409300106275.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 11:14:32 AEST 2014,201409300106275.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 10:52:32 AEST 2014,201409300106274.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:52:02 AEST 2014,201409300106273.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:52:02 AEST 2014,201409300106273.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:52:02 AEST 2014,201409300106273.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:51:43 AEST 2014,201409300106272.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:51:43 AEST 2014,201409300106272.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:50:26 AEST 2014,201409300106271.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:50:26 AEST 2014,201409300106271.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:46:03 AEST 2014,201409300106270.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:46:03 AEST 2014,201409300106270.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:46:03 AEST 2014,201409300106270.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:41:06 AEST 2014,201409300106269.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:41:06 AEST 2014,201409300106269.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:41:06 AEST 2014,201409300106269.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:38:09 AEST 2014,201409300106268.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:37:58 AEST 2014,201409300106267.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:37:58 AEST 2014,201409300106267.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:36:40 AEST 2014,201409300106266.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:25:23 AEST 2014,201409300106265.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:25:23 AEST 2014,201409300106265.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:24:23 AEST 2014,201409300106264.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:24:23 AEST 2014,201409300106264.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:24:23 AEST 2014,201409300106264.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:18:51 AEST 2014,201409300106263.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:18:51 AEST 2014,201409300106263.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:18:51 AEST 2014,201409300106263.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:18:51 AEST 2014,201409300106263.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:11:27 AEST 2014,201409300106262.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 10:11:27 AEST 2014,201409300106262.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:09:50 AEST 2014,201409300106261.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 10:07:13 AEST 2014,201409300106260.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 10:05:28 AEST 2014,201409300106259.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 10:04:36 AEST 2014,201409300106258.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:54:24 AEST 2014,201409300106257.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:54:24 AEST 2014,201409300106257.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:54:24 AEST 2014,201409300106257.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:45:28 AEST 2014,201409300106256.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 09:45:28 AEST 2014,201409300106256.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:40:05 AEST 2014,201409300106255.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:40:05 AEST 2014,201409300106255.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 09:39:31 AEST 2014,201409300106254.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:39:10 AEST 2014,201409300106253.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 09:39:10 AEST 2014,201409300106253.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:38:41 AEST 2014,201409300106252.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 09:32:39 AEST 2014,201409300106251.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:32:27 AEST 2014,201409300106250.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 09:32:27 AEST 2014,201409300106250.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:25:41 AEST 2014,201409300106249.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 09:25:11 AEST 2014,201409300106248.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 09:25:11 AEST 2014,201409300106248.00,1.00,,,,3.00,4.00,18.00,0.00,1.64,18.00,CASH,FINISHED
Tue Sep 30 09:23:32 AEST 2014,201409300106247.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 09:23:32 AEST 2014,201409300106247.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 09:22:16 AEST 2014,201409300106246.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 09:22:16 AEST 2014,201409300106246.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:18:46 AEST 2014,201409300106245.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:18:46 AEST 2014,201409300106245.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:18:46 AEST 2014,201409300106245.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 09:14:48 AEST 2014,201409300106244.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 09:08:58 AEST 2014,201409300106243.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:07:17 AEST 2014,201409300106242.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:07:17 AEST 2014,201409300106242.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 09:03:27 AEST 2014,201409300106241.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 09:03:27 AEST 2014,201409300106241.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 09:02:43 AEST 2014,201409300106240.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:58:16 AEST 2014,201409300106239.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:58:16 AEST 2014,201409300106239.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:55:48 AEST 2014,201409300106238.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:55:48 AEST 2014,201409300106238.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:54:28 AEST 2014,201409300106237.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:54:28 AEST 2014,201409300106237.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 08:54:28 AEST 2014,201409300106237.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 08:53:33 AEST 2014,201409300106236.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:50:48 AEST 2014,201409300106235.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:50:18 AEST 2014,201409300106234.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 08:50:18 AEST 2014,201409300106234.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:46:34 AEST 2014,201409300106233.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:45:21 AEST 2014,201409300106232.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 08:45:21 AEST 2014,201409300106232.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 08:45:21 AEST 2014,201409300106232.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:45:21 AEST 2014,201409300106232.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Sep 30 08:44:44 AEST 2014,201409300106231.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:36:30 AEST 2014,201409300106230.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:35:07 AEST 2014,201409300106229.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:34:25 AEST 2014,201409300106228.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:34:23 AEST 2014,201409300106227.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:34:23 AEST 2014,201409300106227.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:31:24 AEST 2014,201409300106226.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:28:21 AEST 2014,201409300106225.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 08:28:21 AEST 2014,201409300106225.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 08:28:21 AEST 2014,201409300106225.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:24:37 AEST 2014,201409300106224.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:22:30 AEST 2014,201409300106223.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 08:21:36 AEST 2014,201409300106222.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:21:36 AEST 2014,201409300106222.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 08:21:36 AEST 2014,201409300106222.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Sep 30 08:15:53 AEST 2014,201409300106221.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:14:56 AEST 2014,201409300106220.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:06:59 AEST 2014,201409300106219.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 08:04:11 AEST 2014,201409300106218.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 07:55:13 AEST 2014,201409300106217.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 07:47:57 AEST 2014,201409300106216.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 07:47:25 AEST 2014,201409300106215.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Sep 30 07:42:18 AEST 2014,201409300106214.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Sep 30 07:32:41 AEST 2014,201409300106213.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 07:32:41 AEST 2014,201409300106213.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Sep 30 07:17:10 AEST 2014,201409300106212.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Sep 30 07:17:10 AEST 2014,201409300106212.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Mon Sep 29 15:30:38 AEST 2014,201409290106211.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 15:18:23 AEST 2014,201409290106210.00,1.00,,,,12.00,1.00,14.00,0.00,1.27,14.00,CASH,FINISHED
Mon Sep 29 15:16:41 AEST 2014,201409290106209.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 15:11:09 AEST 2014,201409290106208.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 15:11:09 AEST 2014,201409290106208.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Sep 29 15:11:09 AEST 2014,201409290106208.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 14:57:37 AEST 2014,201409290106207.00,1.00,,,,1.00,2.00,7.60,0.00,0.69,7.60,CASH,FINISHED
Mon Sep 29 14:57:03 AEST 2014,201409290106206.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 14:56:40 AEST 2014,201409290106205.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 14:51:11 AEST 2014,201409290106204.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Sep 29 14:41:41 AEST 2014,201409290106203.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 14:21:53 AEST 2014,201409290106202.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Sep 29 14:21:53 AEST 2014,201409290106202.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 14:21:53 AEST 2014,201409290106202.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 14:15:40 AEST 2014,201409290106201.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 14:07:35 AEST 2014,201409290106200.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Sep 29 13:55:56 AEST 2014,201409290106199.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Sep 29 13:55:56 AEST 2014,201409290106199.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Sep 29 13:55:56 AEST 2014,201409290106199.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:37:59 AEST 2014,201409290106198.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:37:59 AEST 2014,201409290106198.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:20:00 AEST 2014,201409290106197.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Mon Sep 29 13:17:41 AEST 2014,201409290106196.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:09:24 AEST 2014,201409290106195.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 13:08:13 AEST 2014,201409290106194.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Mon Sep 29 13:08:13 AEST 2014,201409290106194.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 13:03:30 AEST 2014,201409290106193.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Sep 29 13:03:30 AEST 2014,201409290106193.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:00:50 AEST 2014,201409290106192.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Sep 29 13:00:09 AEST 2014,201409290106191.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Sep 29 13:00:09 AEST 2014,201409290106191.00,1.00,,,,1.00,3.00,11.40,0.00,1.04,11.40,CASH,FINISHED
